"ip","port","protocol","anonymity","lastTested","allowsRefererHeader","allowsUserAgentHeader","allowsCustomHeaders","allowsCookies","allowsPost","allowsHttps","country","connectTime","downloadSpeed","secondsToFirstByte","uptime"
"185.162.229.135","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","DK","0.369","530.000","0.397","99.992"
"185.162.229.136","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.291","663.000","0.316","99.990"
"185.162.229.137","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.353","557.000","0.375","99.992"
"185.162.229.138","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.267","713.000","0.294","99.988"
"185.162.229.139","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","DK","0.371","478.000","0.401","99.988"
"185.162.229.14","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.209","924.000","0.227","99.989"
"185.162.229.140","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","DK","0.118","187.000","1.126","99.993"
"185.162.229.141","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.250","748.000","0.278","99.993"
"185.162.229.142","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.021","4354.000","0.048","99.990"
"185.162.229.143","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.273","701.000","0.299","99.990"
"185.162.229.144","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.173","224.000","0.926","99.988"
"185.162.229.145","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","DK","0.498","183.000","1.144","99.988"
"185.162.229.146","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","DK","0.313","514.000","0.409","99.990"
"185.162.229.147","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.014","1298.000","0.161","99.990"
"185.162.229.148","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.026","3442.000","0.061","99.989"
"185.162.229.149","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.271","695.000","0.302","99.989"
"185.162.229.15","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.002","4395.000","0.048","99.988"
"185.162.229.150","80","http","anonymous","2024-09-21 18:20:09","true","true","true","true","true","","DK","0.255","744.000","0.283","99.989"
"185.162.229.151","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.037","2863.000","0.073","99.992"
"185.162.229.152","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","DK","0.050","769.000","0.274","99.988"
"185.162.229.153","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","DK","0.364","147.000","1.427","99.988"
"185.162.229.154","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.416","439.000","0.476","99.994"
"185.162.229.155","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.057","2750.000","0.077","99.992"
"185.162.229.156","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.090","1500.000","0.140","99.990"
"185.162.229.157","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.053","3000.000","0.071","99.989"
"185.162.229.158","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","DK","0.063","1050.000","0.199","99.989"
"185.162.229.159","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.156","1135.000","0.185","99.992"
"185.162.229.16","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","DK","0.303","357.000","0.585","99.992"
"185.162.229.160","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.161","669.000","0.313","99.990"
"185.162.229.161","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.161","1135.000","0.184","99.992"
"185.162.229.162","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.275","634.000","0.332","99.990"
"185.162.229.163","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.266","456.000","0.457","99.990"
"185.162.229.164","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.140","1282.000","0.163","99.990"
"185.162.229.165","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","DK","0.139","1280.000","0.164","99.996"
"185.162.229.166","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","DK","0.024","1088.000","0.194","99.990"
"185.162.229.167","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.025","3684.000","0.057","99.990"
"185.162.229.168","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.143","1111.000","0.189","99.990"
"185.162.229.169","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.085","1707.000","0.123","99.992"
"185.162.229.17","80","http","anonymous","2024-09-21 18:20:09","true","true","true","true","true","","DK","0.303","632.000","0.333","99.992"
"185.162.229.170","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","DK","0.022","5121.000","0.042","99.993"
"185.162.229.171","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.128","1375.000","0.152","99.992"
"185.162.229.172","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.193","912.000","0.230","99.988"
"185.162.229.173","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.174","912.000","0.229","99.985"
"185.162.229.174","80","http","anonymous","2024-09-21 18:20:09","true","true","true","true","true","","DK","0.207","870.000","0.240","99.986"
"185.162.229.175","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","DK","0.121","1348.000","0.155","99.988"
"185.162.229.176","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.249","661.000","0.317","99.988"
"185.162.229.177","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.105","937.000","0.225","99.991"
"185.162.229.178","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.068","2271.000","0.092","99.989"
"185.162.229.179","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.247","774.000","0.270","99.991"
"185.162.229.18","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","DK","0.329","199.000","1.056","99.990"
"185.162.229.180","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.044","2957.000","0.072","99.995"
"185.162.229.181","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","DK","0.046","2548.000","0.083","99.991"
"185.162.229.182","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.217","867.000","0.241","99.989"
"185.162.229.183","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","DK","0.275","675.000","0.312","99.987"
"185.162.229.184","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.501","279.000","0.749","99.993"
"185.162.229.185","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","DK","0.195","856.000","0.245","99.987"
"185.162.229.186","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.024","4019.000","0.052","99.994"
"185.162.229.187","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.222","757.000","0.277","99.991"
"185.162.229.188","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.298","614.000","0.341","99.989"
"185.162.229.189","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","DK","0.254","200.000","1.050","99.990"
"185.162.229.19","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.098","1707.000","0.123","99.990"
"185.162.229.190","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","DK","0.073","1680.000","0.125","99.992"
"185.162.229.191","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.048","2837.000","0.075","99.993"
"185.162.229.192","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","DK","0.321","617.000","0.340","99.984"
"185.162.229.193","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.088","1909.000","0.110","99.986"
"185.162.229.194","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.237","804.000","0.262","99.989"
"185.162.229.195","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","DK","0.047","2916.000","0.072","99.988"
"185.162.229.196","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.044","2985.000","0.071","99.990"
"185.162.229.197","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","DK","0.261","720.000","0.290","99.989"
"185.162.229.198","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.216","826.000","0.254","99.993"
"185.162.229.199","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.043","3134.000","0.067","99.989"
"185.162.229.2","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","DK","0.171","1077.000","0.195","99.991"
"185.162.229.20","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","DK","0.091","234.000","0.899","99.988"
"185.162.229.200","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.166","1111.000","0.190","99.992"
"185.162.229.201","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.019","6000.000","0.035","99.988"
"185.162.229.202","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.319","581.000","0.361","99.991"
"185.162.229.203","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.124","1412.000","0.148","99.990"
"185.162.229.204","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.002","7172.000","0.030","99.991"
"185.162.229.205","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","DK","0.099","632.000","0.333","99.989"
"185.162.229.206","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","DK","0.212","856.000","0.245","99.990"
"185.162.229.207","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","DK","0.099","1586.000","0.134","99.993"
"185.162.229.208","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","DK","0.225","771.000","0.271","99.990"
"185.162.229.209","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","DK","0.103","788.000","0.265","99.986"
"185.162.229.21","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.100","517.000","0.405","99.992"
"185.162.229.210","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.108","180.000","1.165","99.992"
"185.162.229.211","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","DK","0.405","305.000","0.684","99.990"
"185.162.229.212","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","DK","0.083","1625.000","0.129","99.992"
"185.162.229.213","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.141","1213.000","0.174","99.990"
"185.162.229.214","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.073","196.000","1.066","99.991"
"185.162.229.215","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","DK","0.290","643.000","0.323","99.989"
"185.162.229.216","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","DK","0.013","4354.000","0.048","99.989"
"185.162.229.217","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","DK","0.158","1161.000","0.180","99.990"
"185.162.229.218","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","DK","0.558","155.000","1.341","99.990"
"185.162.229.219","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.007","5861.000","0.036","99.988"
"185.162.229.22","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","DK","0.232","849.000","0.246","99.991"
